Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,256.3999938964844,270.70001220703125,256.20001220703125,266.0199890136719,260.9656066894531,9743460
2020-09-15,269.79998779296875,274.0,264.69000244140625,268.0,262.90802001953125,4941790
2020-09-16,270.0,271.0,264.20001220703125,269.1199951171875,264.0068054199219,3957990
2020-09-17,269.8800048828125,285.0,268.2099914550781,280.3399963378906,275.0135803222656,8357065
2020-09-18,289.6000061035156,304.0,288.0,298.70001220703125,293.02471923828125,16584790
2020-09-21,300.79998779296875,310.0,281.0,284.9700012207031,279.55560302734375,12678360
2020-09-22,285.6000061035156,287.17999267578125,260.25,284.19000244140625,278.7904052734375,11929950
2020-09-23,288.989990234375,299.0,270.0199890136719,273.0799865722656,267.8914794921875,7996400
2020-09-24,266.0,269.3999938964844,251.27999877929688,258.3599853515625,253.45118713378906,10671905
2020-09-25,264.0,271.7900085449219,255.6199951171875,265.6099853515625,260.5634765625,8189765
2020-09-28,271.0,292.1700134277344,271.0,292.1700134277344,286.61883544921875,53516875
2020-09-29,299.0,306.95001220703125,283.5,289.20001220703125,283.7052001953125,7421592
2020-09-30,290.0,294.8999938964844,285.1000061035156,287.1499938964844,281.69415283203125,2289995
2020-10-01,292.0,292.8999938964844,277.0,280.3500061035156,275.02337646484375,2261016
2020-10-05,277.0,298.70001220703125,268.3999938964844,295.5,289.885498046875,6090000
2020-10-06,300.6000061035156,317.8500061035156,298.20001220703125,311.20001220703125,305.28729248046875,8893831
2020-10-07,312.0,328.0,312.0,326.0,319.8060607910156,8339660
2020-10-08,331.3999938964844,343.29998779296875,327.3999938964844,338.29998779296875,331.8722839355469,9814639
2020-10-09,340.0,342.0,325.25,326.54998779296875,320.3455810546875,5046697
2020-10-12,328.0,334.8500061035156,313.1000061035156,332.1000061035156,325.7901611328125,5714699
2020-10-13,333.5,337.0,324.04998779296875,327.3999938964844,321.1794738769531,3559777
2020-10-14,326.45001220703125,327.79998779296875,317.0,325.45001220703125,319.2665100097656,3520749
2020-10-15,326.0,331.0,313.0,315.79998779296875,309.7998352050781,3464229
2020-10-16,318.0,327.8999938964844,308.0,326.1000061035156,319.90411376953125,3519291
2020-10-19,331.0,337.3999938964844,328.8999938964844,332.0,325.6920471191406,3611266
2020-10-20,333.5,341.25,333.0,336.8500061035156,330.4499206542969,3719084
2020-10-21,340.0,341.8999938964844,326.0,333.8500061035156,327.5069274902344,2923490
2020-10-22,333.0,339.1000061035156,325.04998779296875,335.8500061035156,329.4688720703125,2855307
2020-10-23,339.75,341.0,334.1499938964844,335.54998779296875,329.174560546875,1920553
2020-10-26,339.0,340.8500061035156,313.3500061035156,315.8500061035156,309.8489074707031,5757691
2020-10-27,318.79998779296875,325.75,305.0,323.6000061035156,317.4516906738281,6475323
2020-10-28,325.25,329.8999938964844,320.04998779296875,322.54998779296875,316.4216003417969,4033071
2020-10-29,319.0,337.5,309.0,329.95001220703125,323.6810302734375,11368605
2020-10-30,335.0,344.8999938964844,316.5,319.3999938964844,313.3314514160156,12110703
2020-11-02,319.5,319.70001220703125,298.45001220703125,300.8500061035156,295.13385009765625,10620524
2020-11-03,305.0,305.3500061035156,287.3500061035156,291.3500061035156,285.81439208984375,7325073
2020-11-04,292.0,296.29998779296875,270.04998779296875,277.20001220703125,271.9332580566406,9354697
2020-11-05,281.1499938964844,290.0,279.5,282.04998779296875,276.6910705566406,6327541
2020-11-06,281.79998779296875,285.6000061035156,275.6000061035156,276.79998779296875,271.5408630371094,4213405
2020-11-09,280.0,283.95001220703125,260.3500061035156,264.20001220703125,259.1802673339844,9138703
2020-11-10,263.1000061035156,275.3999938964844,254.1999969482422,259.5,255.3427276611328,9112272
2020-11-11,252.0,285.0,252.0,282.25,277.728271484375,8813715
2020-11-12,284.95001220703125,294.8999938964844,284.0,289.1000061035156,284.468505859375,6252604
2020-11-13,288.3999938964844,292.5,282.1000061035156,284.0,279.45025634765625,2731588
2020-11-14,287.0,291.8999938964844,275.0,289.6499938964844,285.0097351074219,1518168
2020-11-17,291.5,291.8500061035156,279.0,279.45001220703125,274.9731750488281,3711155
2020-11-18,280.0,281.0,270.5,271.29998779296875,266.95367431640625,3801082
2020-11-19,271.29998779296875,275.25,267.54998779296875,268.5,264.1985168457031,3578574
2020-11-20,269.95001220703125,284.0,269.04998779296875,282.8500061035156,278.3186340332031,4130498
2020-11-23,284.8999938964844,292.0,284.70001220703125,290.3999938964844,285.7476806640625,4321845
