Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,859.9000244140625,904.0,855.0,888.3499755859375,864.0460815429688,401760
2020-09-15,895.4000244140625,909.7999877929688,889.0,897.0499877929688,872.508056640625,197339
2020-09-16,897.5499877929688,910.0,877.0999755859375,889.4000244140625,865.0673828125,111271
2020-09-17,880.0,891.2999877929688,872.5499877929688,882.5999755859375,858.4534301757812,69927
2020-09-18,883.9000244140625,890.0,867.4000244140625,879.7000122070312,855.6327514648438,138719
2020-09-21,881.7000122070312,885.0,841.8499755859375,847.2999877929688,824.119140625,119683
2020-09-22,847.0,847.0,798.0,811.75,789.5418090820312,245982
2020-09-23,829.9000244140625,843.0,814.1500244140625,827.0,804.3745727539062,121696
2020-09-24,800.0999755859375,819.7999877929688,800.0999755859375,815.5999755859375,793.286376953125,105427
2020-09-25,821.0,836.9000244140625,810.3499755859375,828.5,805.83349609375,104828
2020-09-28,836.0,857.9000244140625,835.0999755859375,839.2000122070312,816.2407836914062,102675
2020-09-29,846.7000122070312,851.9000244140625,826.0,830.75,808.0219116210938,99519
2020-09-30,837.9000244140625,837.9000244140625,806.2000122070312,819.9000244140625,797.4688720703125,87735
2020-10-01,828.9000244140625,834.2000122070312,815.0,820.1500244140625,797.7119750976562,118171
2020-10-05,826.7999877929688,833.0,822.9500122070312,823.7000122070312,801.1648559570312,88416
2020-10-06,828.9500122070312,835.9500122070312,820.6500244140625,827.0,804.3745727539062,67996
2020-10-07,825.0,831.0,817.0,825.4500122070312,802.866943359375,78324
2020-10-08,830.0,831.0,809.2000122070312,813.5,791.243896484375,137649
2020-10-09,816.0,821.7000122070312,808.8499755859375,811.4500122070312,789.2499389648438,142219
2020-10-12,813.2999877929688,826.9000244140625,809.0,811.75,789.5418090820312,80778
2020-10-13,810.0,818.5999755859375,801.3499755859375,805.3499755859375,783.3167724609375,94340
2020-10-14,802.8499755859375,823.9500122070312,802.0,809.75,787.5964965820312,94276
2020-10-15,813.0999755859375,815.5,800.9000244140625,802.1500244140625,780.2044677734375,115165
2020-10-16,806.75,813.9500122070312,803.0,806.9500122070312,784.8731079101562,51702
2020-10-19,807.0499877929688,813.0,802.0499877929688,804.25,782.2469482421875,68478
2020-10-20,804.0,811.3499755859375,801.6500244140625,804.4500122070312,782.4415283203125,64748
2020-10-21,805.0,834.5,805.0,825.3499755859375,802.7697143554688,282353
2020-10-22,824.7999877929688,846.8499755859375,824.3499755859375,832.0499877929688,809.2863159179688,182940
2020-10-23,838.5999755859375,888.0,835.0999755859375,881.25,857.140380859375,965153
2020-10-26,902.9000244140625,975.75,902.5,957.0499877929688,930.8665771484375,3608356
2020-10-27,949.9500122070312,957.1500244140625,927.5499877929688,945.0499877929688,919.1949462890625,543537
2020-10-28,944.5,962.0,931.0,937.4000244140625,911.7542114257812,281454
2020-10-29,934.0,934.0,901.0499877929688,909.8499755859375,884.9578247070312,284243
2020-10-30,924.9500122070312,934.0,910.0,920.7000122070312,895.5111083984375,102403
2020-11-02,920.0,941.5,905.0,910.9000244140625,885.979248046875,271978
2020-11-03,919.7999877929688,944.0,916.75,927.5999755859375,902.2222290039062,295208
2020-11-04,933.2999877929688,950.0,924.75,942.1500244140625,916.374267578125,192167
2020-11-05,949.9500122070312,949.9500122070312,920.0,925.25,899.9365844726562,215739
2020-11-06,925.0,943.0499877929688,922.0,927.4500122070312,902.076416015625,184379
2020-11-09,927.4500122070312,945.0,921.0,926.2000122070312,900.8605346679688,218436
2020-11-10,934.6500244140625,939.9500122070312,922.2000122070312,927.4000244140625,902.0277709960938,133211
2020-11-11,930.8499755859375,932.7000122070312,924.0,929.7000122070312,904.2647705078125,125494
2020-11-12,928.9500122070312,930.1500244140625,913.2999877929688,916.0499877929688,890.9883422851562,140836
2020-11-13,916.0,930.0,916.0,919.4500122070312,894.2952270507812,258713
2020-11-14,934.6500244140625,937.0,927.0,932.4500122070312,906.9396362304688,96070
2020-11-17,932.0,934.9000244140625,925.0,928.0999755859375,902.7085571289062,119540
2020-11-18,928.9500122070312,931.0,922.5999755859375,926.9500122070312,901.590087890625,125930
2020-11-19,932.7000122070312,947.0,925.5999755859375,936.5999755859375,910.9760131835938,832772
2020-11-20,940.0,941.9500122070312,920.0999755859375,923.0,897.7481689453125,273668
2020-11-23,926.0,935.5,925.0,930.4000244140625,904.9456176757812,171479
2020-11-24,934.9500122070312,939.9500122070312,927.0,933.9500122070312,908.3985595703125,413933
2020-11-25,939.5,943.9500122070312,915.0,927.4000244140625,902.0277709960938,759259
2020-11-26,935.0,972.7999877929688,925.8499755859375,944.3499755859375,918.5140380859375,1563661
2020-11-27,950.0,975.5999755859375,946.0,958.4000244140625,932.1796264648438,742088
2020-12-01,963.5,966.5,950.6500244140625,960.4500122070312,934.173583984375,926604
2020-12-02,965.0,984.0,957.6500244140625,966.8499755859375,940.3984375,841587
2020-12-03,971.7999877929688,983.9500122070312,967.0,978.9500122070312,952.1673583984375,1590571
2020-12-04,983.0,1005.0,976.0,1000.5999755859375,973.22509765625,1954683
2020-12-07,1005.0,1022.0,982.0,1019.3499755859375,991.4620971679688,1161957
2020-12-08,1025.0,1032.550048828125,1004.7000122070312,1026.199951171875,998.1246337890625,1137923
2020-12-09,1030.0,1046.0,1020.0499877929688,1033.949951171875,1005.66259765625,1342048
2020-12-10,1030.9000244140625,1041.5,1011.7999877929688,1035.25,1006.92724609375,587960
2020-12-11,1039.0,1042.5,1031.4000244140625,1039.050048828125,1010.6232299804688,289067
2020-12-14,1045.0,1045.0,1031.5,1037.75,1009.3587036132812,339888
2020-12-15,1037.0,1040.0,1012.5999755859375,1016.9000244140625,989.0791625976562,217446
2020-12-16,1022.0,1060.0,1012.0,1044.5999755859375,1016.0213012695312,707023
2020-12-17,1050.0,1069.800048828125,1031.300048828125,1049.800048828125,1021.0790405273438,743277
2020-12-18,1049.800048828125,1055.0,1031.0999755859375,1041.25,1012.762939453125,205251
2020-12-21,1038.0,1060.0,853.7999877929688,997.4000244140625,970.1126708984375,562988
2020-12-22,1001.7999877929688,1026.0,960.0,998.7999877929688,971.4742431640625,416797
2020-12-23,1008.3499755859375,1039.449951171875,1005.0,1036.25,1007.8998413085938,487110
