Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,33.79999923706055,34.04999923706055,33.349998474121094,33.599998474121094,31.175857543945312,13826555
2020-09-15,33.95000076293945,33.95000076293945,33.0,33.29999923706055,30.89750099182129,23921967
2020-09-16,33.349998474121094,33.70000076293945,32.75,33.599998474121094,31.175857543945312,26126290
2020-09-17,33.25,33.54999923706055,33.0,33.25,30.851110458374023,14159296
2020-09-18,33.349998474121094,33.45000076293945,32.349998474121094,32.599998474121094,30.248003005981445,26475003
2020-09-21,32.54999923706055,32.599998474121094,30.399999618530273,30.649999618530273,28.438692092895508,28356034
2020-09-22,30.75,30.799999237060547,29.5,30.049999237060547,27.881977081298828,30887287
2020-09-23,30.5,30.5,28.899999618530273,29.350000381469727,27.232484817504883,37098972
2020-09-24,28.950000762939453,29.100000381469727,27.950000762939453,28.049999237060547,26.026273727416992,26290043
2020-09-25,28.25,29.25,27.649999618530273,29.049999237060547,26.954126358032227,31735862
2020-09-28,29.5,30.25,29.200000762939453,30.149999618530273,27.97476577758789,20887757
2020-09-29,30.200000762939453,30.399999618530273,28.700000762939453,29.100000381469727,27.000520706176758,30263021
2020-09-30,29.0,29.0,28.299999237060547,28.549999237060547,26.49020004272461,26580672
2020-10-01,27.799999237060547,29.0,27.700000762939453,28.0,25.97987937927246,62176969
2020-10-05,28.399999618530273,28.850000381469727,28.049999237060547,28.299999237060547,26.258237838745117,35375815
2020-10-06,28.450000762939453,28.600000381469727,28.100000381469727,28.350000381469727,26.30463218688965,25184933
2020-10-07,28.350000381469727,28.549999237060547,27.649999618530273,27.75,25.74791717529297,33248097
2020-10-08,28.049999237060547,28.700000762939453,27.75,27.799999237060547,25.7943115234375,31575254
2020-10-09,28.0,29.0,27.649999618530273,28.899999618530273,26.81494903564453,41073470
2020-10-12,29.299999237060547,29.75,28.25,28.450000762939453,26.397415161132812,33394203
2020-10-13,28.399999618530273,28.5,27.75,27.850000381469727,25.8407039642334,25015960
2020-10-14,27.799999237060547,28.350000381469727,27.5,28.149999618530273,26.11905860900879,32332343
2020-10-15,28.350000381469727,28.549999237060547,27.5,27.700000762939453,25.701526641845703,18354893
2020-10-16,27.799999237060547,27.950000762939453,27.350000381469727,27.450000762939453,25.469562530517578,17640916
2020-10-19,27.75,28.049999237060547,27.600000381469727,27.950000762939453,25.933488845825195,23518488
2020-10-20,27.899999618530273,27.899999618530273,27.25,27.350000381469727,25.37677764892578,19887927
2020-10-21,27.5,27.799999237060547,27.049999237060547,27.200000762939453,25.237598419189453,22428270
2020-10-22,27.200000762939453,27.399999618530273,27.149999618530273,27.200000762939453,25.237598419189453,11303327
2020-10-23,27.399999618530273,27.5,27.200000762939453,27.399999618530273,25.42317008972168,10787905
2020-10-26,27.549999237060547,28.25,27.450000762939453,28.0,25.97987937927246,32461849
2020-10-27,28.0,28.0,27.049999237060547,27.350000381469727,25.37677764892578,37298613
2020-10-28,27.450000762939453,27.649999618530273,26.950000762939453,27.100000381469727,25.14481544494629,29350576
2020-10-29,27.0,27.0,26.299999237060547,26.600000381469727,24.68088722229004,33996026
2020-10-30,26.799999237060547,27.200000762939453,26.5,26.75,24.820066452026367,25772525
2020-11-02,27.100000381469727,28.399999618530273,26.75,27.950000762939453,25.933488845825195,53642960
2020-11-03,28.049999237060547,28.350000381469727,27.299999237060547,27.799999237060547,25.7943115234375,72403902
2020-11-04,27.899999618530273,27.950000762939453,26.950000762939453,27.450000762939453,25.469562530517578,46812632
2020-11-05,27.700000762939453,28.149999618530273,27.399999618530273,27.700000762939453,25.701526641845703,34167763
2020-11-06,27.75,28.200000762939453,27.600000381469727,27.75,25.74791717529297,32382743
2020-11-09,27.950000762939453,28.899999618530273,27.850000381469727,28.600000381469727,26.53659439086914,48174136
2020-11-10,28.899999618530273,29.799999237060547,28.600000381469727,29.600000381469727,27.464447021484375,46493213
2020-11-11,29.799999237060547,30.299999237060547,28.850000381469727,29.25,27.13969612121582,49278768
2020-11-12,29.25,29.5,28.899999618530273,29.100000381469727,27.000520706176758,27200167
2020-11-13,29.149999618530273,29.549999237060547,28.350000381469727,29.5,27.371660232543945,33735974
2020-11-14,30.0,30.0,29.5,29.600000381469727,27.464447021484375,5257310
