Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,512.9500122070312,593.9749755859375,512.9500122070312,577.0499877929688,555.1383666992188,1529106
2020-09-15,584.0,620.0,570.2000122070312,584.2999877929688,562.1130981445312,786544
2020-09-16,591.0,595.0,565.5499877929688,583.4249877929688,561.2713623046875,408368
2020-09-17,580.0,591.5,571.1749877929688,585.875,563.6282348632812,382758
2020-09-18,590.0,600.0,578.625,595.5750122070312,572.9598999023438,377300
2020-09-21,593.5,601.5,571.2750244140625,580.3499755859375,558.31298828125,442102
2020-09-22,583.0499877929688,597.5,546.125,589.0250244140625,566.6587524414062,359068
2020-09-23,589.0,622.0,572.5,612.7249755859375,589.4586791992188,715130
2020-09-24,607.5,609.5,581.0999755859375,590.4000244140625,567.9814453125,288070
2020-09-25,592.0,615.0,590.5,609.8250122070312,586.6689453125,271018
2020-09-28,612.5,661.9749755859375,612.5,637.2750244140625,613.0764770507812,1474208
2020-09-29,642.375,690.0,633.0,666.5999755859375,641.2879028320312,1652220
2020-09-30,679.2249755859375,692.9249877929688,665.0,670.625,645.1600952148438,355892
2020-10-01,671.0250244140625,677.4749755859375,644.0,651.875,627.1221923828125,411964
2020-10-05,659.0,670.4249877929688,651.875,663.8250122070312,638.618408203125,609254
2020-10-06,665.5999755859375,669.7999877929688,645.5,648.4500122070312,623.8271484375,304708
2020-10-07,650.0499877929688,652.2249755859375,623.5,630.125,606.197998046875,344432
2020-10-08,642.9249877929688,669.9500122070312,640.5,658.0250244140625,633.03857421875,1109752
2020-10-09,658.0,662.5,650.0,651.8250122070312,627.0739135742188,232226
2020-10-12,662.2249755859375,662.2249755859375,645.7999877929688,651.1749877929688,626.4486694335938,306172
2020-10-13,655.2000122070312,682.0,648.9749755859375,672.1500244140625,646.6272583007812,833156
2020-10-14,679.9500122070312,695.0,675.5,684.5499877929688,658.5563354492188,706582
2020-10-15,688.9000244140625,695.2999877929688,630.1749877929688,645.125,620.6283569335938,984854
2020-10-16,662.5,666.5,600.0,648.4000244140625,623.7791748046875,540018
2020-10-19,657.4749755859375,665.0,531.7000122070312,628.75,604.875244140625,239628
2020-10-20,628.5,631.125,600.75,603.7000122070312,580.7763061523438,402346
2020-10-21,606.9749755859375,622.5,589.0,603.7999877929688,580.87255859375,241622
2020-10-22,603.5999755859375,614.9749755859375,585.0,589.75,567.3560791015625,320274
2020-10-23,594.9000244140625,605.0,578.0,586.1749877929688,563.9168090820312,309788
2020-10-26,594.5,610.0,589.0,594.7000122070312,572.1182861328125,615062
2020-10-27,600.0,600.125,585.25,591.5750122070312,569.1117553710938,356020
2020-10-28,591.5750122070312,595.0,576.0,580.3499755859375,558.31298828125,206628
2020-10-29,572.5999755859375,596.5,569.4500122070312,585.6749877929688,563.435791015625,232066
2020-10-30,580.0,595.375,572.7999877929688,579.3250122070312,557.3270263671875,178390
2020-11-02,562.0,574.25,551.5750122070312,564.4500122070312,543.0167846679688,235770
2020-11-03,567.5999755859375,571.9749755859375,553.75,557.3499755859375,536.1863403320312,133004
2020-11-04,557.3499755859375,575.4249877929688,557.0250244140625,565.5,544.02685546875,121074
2020-11-05,575.0,578.4249877929688,568.1500244140625,573.7249755859375,551.9395141601562,99248
2020-11-06,577.4500122070312,586.0999755859375,564.0499877929688,572.7750244140625,551.0257568359375,98438
2020-11-09,584.0,585.0,573.375,580.2249755859375,558.1927490234375,80082
