Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,1885.0,1949.300048828125,1879.0,1923.800048828125,1894.4937744140625,480593
2020-09-15,1930.0,2025.0,1925.0,2012.0999755859375,1981.4486083984375,353382
2020-09-16,2027.4000244140625,2070.0,1965.0,2052.800048828125,2021.52880859375,602291
2020-09-17,2052.0,2052.75,2015.949951171875,2030.8499755859375,2000.8878173828125,117806
2020-09-18,2045.0,2059.89990234375,1992.1500244140625,2036.5,2006.4544677734375,1084043
2020-09-21,2018.949951171875,2052.0,1926.5999755859375,1943.6500244140625,1914.974365234375,343924
2020-09-22,1937.0,1977.449951171875,1860.949951171875,1896.050048828125,1868.07666015625,345116
2020-09-23,1910.199951171875,1926.9000244140625,1862.0,1891.5,1863.593505859375,156481
2020-09-24,1870.0,1918.1500244140625,1870.0,1892.1500244140625,1864.2340087890625,386660
2020-09-25,1902.1500244140625,1925.5999755859375,1890.0,1914.3499755859375,1886.1065673828125,320813
2020-09-28,1911.0,1982.0,1897.949951171875,1945.050048828125,1916.353759765625,778230
2020-09-29,1955.1500244140625,2010.0,1936.8499755859375,1987.5,1958.17724609375,278656
2020-09-30,1990.0,1999.0,1945.4000244140625,1971.5,1942.4134521484375,126961
2020-10-01,1972.0,1999.0999755859375,1933.0,1945.300048828125,1916.60009765625,95816
2020-10-05,1966.300048828125,2054.949951171875,1966.300048828125,2019.550048828125,1989.7545166015625,224037
2020-10-06,2042.0,2080.0,2035.5999755859375,2044.699951171875,2014.5333251953125,338906
2020-10-07,2049.75,2076.0,2005.9000244140625,2042.699951171875,2012.5628662109375,154579
2020-10-08,2045.0,2067.800048828125,2020.0,2039.75,2009.6566162109375,117274
2020-10-09,2050.0,2065.25,2013.0,2020.9000244140625,1991.0845947265625,160788
2020-10-12,2030.0,2065.0,2012.5,2030.800048828125,2000.8385009765625,157473
2020-10-13,2039.0,2052.14990234375,2008.550048828125,2022.699951171875,1992.85791015625,146004
2020-10-14,2033.0,2050.0,2016.0999755859375,2037.9000244140625,2007.833740234375,193273
2020-10-15,2049.949951171875,2050.0,2009.25,2023.6500244140625,1993.7939453125,224674
2020-10-16,2033.75,2109.89990234375,2030.0999755859375,2081.449951171875,2050.740966796875,487387
2020-10-19,2101.14990234375,2159.89990234375,2081.449951171875,2145.699951171875,2114.043701171875,458826
2020-10-20,2130.0,2165.0,2087.0,2129.550048828125,2098.131591796875,294338
2020-10-21,2159.300048828125,2199.85009765625,2120.0,2181.89990234375,2149.709228515625,476709
2020-10-22,2181.89990234375,2225.0,2144.199951171875,2154.949951171875,2123.156982421875,418168
2020-10-23,2150.0,2202.39990234375,2142.5,2157.85009765625,2126.014404296875,208613
2020-10-26,2159.199951171875,2170.0,2060.0,2098.35009765625,2067.39208984375,401093
2020-10-27,2102.0,2189.0,2072.0,2141.75,2110.1513671875,363197
2020-10-28,2151.050048828125,2186.85009765625,2090.0,2114.550048828125,2083.35302734375,193401
2020-10-29,2178.699951171875,2220.199951171875,2141.14990234375,2158.14990234375,2126.309326171875,480368
2020-10-30,2155.0,2239.0,2143.0,2197.199951171875,2164.783203125,532989
2020-11-02,2199.0,2263.0,2198.75,2229.14990234375,2196.26220703125,462988
2020-11-03,2236.0,2245.0,2191.550048828125,2223.10009765625,2190.302001953125,327455
2020-11-04,2223.0,2298.0,2219.39990234375,2273.949951171875,2240.40087890625,375259
2020-11-05,2280.0,2343.949951171875,2280.0,2305.0,2270.993408203125,283159
2020-11-06,2296.25,2331.800048828125,2286.35009765625,2315.85009765625,2281.683349609375,394287
2020-11-09,2335.0,2360.050048828125,2318.5,2323.949951171875,2289.663818359375,282533
2020-11-10,2325.0,2344.39990234375,2218.60009765625,2253.300048828125,2220.055908203125,308413
2020-11-11,2262.550048828125,2325.0,2262.550048828125,2287.300048828125,2253.554443359375,1116577
2020-11-12,2296.14990234375,2329.800048828125,2272.75,2295.75,2261.879638671875,381115
2020-11-13,2295.75,2350.0,2281.60009765625,2339.550048828125,2305.033203125,334330
2020-11-14,2337.25,2350.0,2337.25,2346.75,2312.127197265625,16489
2020-11-17,2348.199951171875,2420.0,2338.550048828125,2379.39990234375,2344.295166015625,607854
2020-11-18,2379.800048828125,2467.0,2379.800048828125,2445.64990234375,2409.568115234375,921529
2020-11-19,2430.0,2474.85009765625,2340.10009765625,2350.800048828125,2316.11767578125,429833
2020-11-20,2364.699951171875,2449.0,2360.25,2432.050048828125,2396.1689453125,589682
2020-11-23,2432.0,2517.0,2393.050048828125,2421.550048828125,2385.823974609375,991023
2020-11-24,2422.5,2466.0,2326.0,2359.60009765625,2324.78759765625,943648
2020-11-25,2360.199951171875,2374.0,2190.050048828125,2227.75,2194.883056640625,871481
2020-11-26,2220.0,2294.0,2206.300048828125,2272.64990234375,2239.12060546875,482781
2020-11-27,2285.0,2353.64990234375,2142.0,2208.39990234375,2175.81787109375,8566231
2020-12-01,2282.89990234375,2348.0,2252.60009765625,2332.800048828125,2298.3828125,852245
2020-12-02,2326.300048828125,2328.0,2258.050048828125,2301.39990234375,2267.446044921875,444979
2020-12-03,2331.75,2350.0,2279.0,2333.5,2299.07275390625,433819
2020-12-04,2332.5,2378.699951171875,2295.0,2369.75,2334.787841796875,505417
2020-12-07,2345.0,2399.25,2332.75,2360.89990234375,2326.068603515625,342050
2020-12-08,2650.0,2650.0,2350.0,2356.949951171875,2322.1767578125,660923
2020-12-09,2350.0,2397.949951171875,2309.0,2329.39990234375,2295.032958984375,272136
2020-12-10,2334.800048828125,2336.35009765625,2302.60009765625,2317.10009765625,2282.914794921875,129081
2020-12-11,2317.10009765625,2373.85009765625,2281.0,2305.0,2270.993408203125,338616
2020-12-14,2316.39990234375,2364.0,2290.0,2335.949951171875,2301.486328125,324162
2020-12-15,2340.0,2368.949951171875,2315.0,2347.89990234375,2313.26025390625,304439
