Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,1168.5,1191.5999755859375,1167.949951171875,1188.0,1169.80517578125,2019325
2020-09-15,1194.800048828125,1220.0,1170.1500244140625,1174.550048828125,1156.5614013671875,5204233
2020-09-16,1180.0,1189.0,1164.699951171875,1181.699951171875,1163.601806640625,2463561
2020-09-17,1174.949951171875,1191.550048828125,1168.050048828125,1182.4000244140625,1164.2911376953125,2019300
2020-09-18,1185.0,1201.5,1157.3499755859375,1163.5999755859375,1145.7789306640625,2575064
2020-09-21,1163.5999755859375,1171.800048828125,1115.050048828125,1119.9000244140625,1102.748291015625,2666086
2020-09-22,1120.0,1127.5,1093.1500244140625,1104.449951171875,1087.534912109375,2000953
2020-09-23,1107.5,1121.949951171875,1103.0,1117.199951171875,1100.0894775390625,2068183
2020-09-24,1113.0,1113.9000244140625,1076.0,1096.1500244140625,1079.3619384765625,2356296
2020-09-25,1097.550048828125,1115.0,1081.25,1109.3499755859375,1092.3597412109375,2275740
2020-09-28,1119.0,1143.949951171875,1108.3499755859375,1138.75,1121.3095703125,2509616
2020-09-29,1145.0,1174.1500244140625,1139.3499755859375,1167.300048828125,1149.4222412109375,3586518
2020-09-30,1173.0,1205.0,1163.25,1201.3499755859375,1182.9508056640625,3635996
2020-10-01,1203.5999755859375,1211.0,1182.0,1198.6500244140625,1180.292236328125,2990243
2020-10-05,1201.0,1216.0,1188.699951171875,1194.3499755859375,1176.05810546875,2151235
2020-10-06,1204.0,1215.949951171875,1192.0,1199.949951171875,1181.5721435546875,2087249
2020-10-07,1205.0,1268.0,1200.449951171875,1254.0,1234.79443359375,9411156
2020-10-08,1257.0,1262.550048828125,1233.5999755859375,1254.1500244140625,1234.9422607421875,3144780
2020-10-09,1254.1500244140625,1269.0,1247.5,1255.199951171875,1235.9759521484375,1873176
2020-10-12,1260.199951171875,1261.3499755859375,1236.0,1256.75,1237.502197265625,2009418
2020-10-13,1257.550048828125,1281.9000244140625,1223.6500244140625,1228.8499755859375,1210.0296630859375,4735253
2020-10-14,1224.3499755859375,1248.949951171875,1218.550048828125,1223.449951171875,1204.7122802734375,4096708
2020-10-15,1222.9000244140625,1237.550048828125,1210.0,1213.5999755859375,1195.0130615234375,2727327
2020-10-16,1216.050048828125,1240.050048828125,1216.0,1223.1500244140625,1204.4169921875,2772602
2020-10-19,1225.0999755859375,1234.5999755859375,1213.0999755859375,1228.800048828125,1209.9803466796875,1606979
2020-10-20,1230.0,1245.550048828125,1217.0999755859375,1233.5,1214.6083984375,2841242
2020-10-21,1241.0,1256.550048828125,1229.0,1244.699951171875,1225.6368408203125,2687516
2020-10-22,1240.1500244140625,1253.0,1220.0,1229.449951171875,1210.620361328125,1973416
2020-10-23,1235.0,1247.800048828125,1231.199951171875,1241.699951171875,1222.6827392578125,1527141
2020-10-26,1250.0,1250.0,1210.5,1215.5,1196.8841552734375,1425518
2020-10-27,1219.0,1237.0,1213.550048828125,1231.800048828125,1212.9344482421875,1778338
2020-10-28,1231.800048828125,1241.0,1185.3499755859375,1217.0,1198.361083984375,4810354
2020-10-29,1201.0,1201.0,1155.550048828125,1178.199951171875,1160.1552734375,5274120
