Date,Open,High,Low,Close,AdjClose,Volume
2020-09-14,59230.05078125,59800.0,58199.8515625,58519.8515625,58061.265625,17430
2020-09-15,58600.0,59400.0,58200.0,58408.44921875,57950.7421875,40617
2020-09-16,58600.0,59850.0,58508.44921875,59573.94921875,59107.10546875,23565
2020-09-17,59310.0,59778.0,59154.55078125,59530.8515625,59064.34375,12214
2020-09-18,59600.8515625,59970.0,58530.75,58950.6015625,58488.640625,17210
2020-09-21,58950.6015625,59079.8984375,57866.0,58159.25,57703.48828125,23226
2020-09-22,58160.0,58350.25,57400.0,57709.55078125,57257.3125,9817
2020-09-23,58000.0,58320.0,56800.0,57211.5,56763.16796875,11256
2020-09-24,56999.55078125,57098.1015625,55300.0,55618.8515625,55182.99609375,10032
2020-09-25,55910.0,58000.0,55701.05078125,57461.44921875,57011.15625,12635
2020-09-28,57800.0,59449.94921875,57800.0,59306.55078125,58841.79296875,12997
2020-09-29,59778.80078125,59890.0,58175.75,59462.3515625,58996.37890625,17381
2020-09-30,59300.0,60001.0,58700.0,59572.19921875,59105.3671875,16827
2020-10-01,59570.0,60695.0,59400.0,60578.30078125,60103.57421875,15857
2020-10-05,60800.0,61233.94921875,60300.0,60525.6015625,60051.3046875,16527
2020-10-06,60800.0,61100.0,60076.3515625,60269.94921875,59797.6484375,9028
2020-10-07,60490.0,61089.69921875,59956.80078125,60601.55078125,60126.6484375,10706
2020-10-08,60728.94921875,61100.0,59600.0,60175.3515625,59703.79296875,9954
2020-10-09,60677.8984375,60677.8984375,58542.6484375,58784.8984375,58324.234375,12645
2020-10-12,59298.0,59298.0,58174.05078125,58587.1015625,58127.9921875,9057
2020-10-13,58200.1015625,59439.19921875,58200.1015625,58589.94921875,58130.81640625,15742
2020-10-14,58700.0,59149.0,58000.0,58903.55078125,58441.95703125,16274
2020-10-15,59000.0,59246.3984375,58150.0,58454.6484375,57996.56640625,9112
2020-10-16,58350.0,58880.1484375,57860.05078125,58013.1015625,57558.48828125,7262
2020-10-19,58300.94921875,60100.0,58100.0,60009.8515625,59539.58203125,21961
2020-10-20,59251.0,60347.30078125,59251.0,59927.3515625,59457.734375,14375
2020-10-21,60000.0,61599.0,60000.0,61042.44921875,60564.09375,32354
2020-10-22,61042.44921875,62442.6015625,60834.6484375,62250.3515625,61762.53125,24154
2020-10-23,62250.0,63985.0,62130.69921875,63619.1015625,63120.55859375,31802
2020-10-26,63800.0,64319.8984375,62863.94921875,63280.44921875,62784.55859375,30884
2020-10-27,64546.0,69608.453125,63502.1015625,68202.6015625,67668.1328125,88721
2020-10-28,68202.6015625,68202.6015625,65360.05078125,66844.546875,66320.7265625,46839
2020-10-29,66000.0,68917.453125,65160.8984375,67298.3515625,66770.953125,50267
